
 C:\WinTa100\DIL805.PRO\Data\Quenching\958-Micaela Moron-Zry4-M11-25C-60s-1050C-0.5Cs-5m-25C-0.5Cs-25C-60s-02.06.25.PAR
                Time - Temperature  /  rel. Change in Length  /  dif. Change in Length 
                  s                °C                    %
  5190      2624,00268555      942,97332764        0,14160042       -0,07146057
  5191      2624,50219727      942,61340332        0,14113846       -0,07140303
  5192      2625,00292969      942,53991699        0,14092109       -0,07093114
  5193      2625,50244141      942,17279053        0,14021458       -0,06856499
  5194      2626,00195313      942,06524658        0,13986133       -0,06806529
  5195      2626,50244141      941,87408447        0,13994284       -0,06915063
  5196      2627,00292969      941,39324951        0,13931786       -0,06987607
  5197      2627,50244141      941,28729248        0,13880156       -0,06920741
  5198      2628,00195313      941,01098633        0,13880156       -0,06953673
  5199      2628,50244141      940,71331787        0,13861135       -0,07248919
  5200      2629,00292969      940,38354492        0,13801354       -0,07432531
  5201      2629,50219727      940,28472900        0,13752441       -0,07418656
  5202      2630,00292969      939,92993164        0,13730703       -0,07415870
  5203      2630,50244141      939,78680420        0,13698095       -0,07276654
  5204      2631,00292969      939,45568848        0,13613857       -0,07093104
  5205      2631,50244141      939,09869385        0,13581249       -0,06912183
  5206      2632,00292969      939,00463867        0,13564944       -0,06695531
  5207      2632,50268555      938,76367188        0,13556793       -0,06503474
  5208      2633,00219727      938,44976807        0,13526902       -0,06205703
  5209      2633,50268555      938,10009766        0,13507882       -0,05952515
  5210      2634,00244141      938,00469971        0,13467121       -0,05726930
  5211      2634,50195313      937,76000977        0,13434513       -0,05682249
  5212      2635,00268555      937,45391846        0,13396470       -0,05776852
  5213      2635,50219727      937,22387695        0,13355710       -0,05849130
  5214      2636,00195313      936,94732666        0,13339406       -0,05904756
  5215      2636,50268555      936,67858887        0,13314950       -0,05754274
  5216      2637,00219727      936,52081299        0,13282342       -0,05442416
  5217      2637,50292969      936,24987793        0,13282342       -0,05169655
  5218      2638,00244141      935,99993896        0,13233429       -0,04921846
  5219      2638,50195313      935,80419922        0,13206257       -0,05047172
  5220      2639,00268555      935,54412842        0,13181801       -0,04960924
  5221      2639,50268555      935,20410156        0,13154627       -0,04958168
  5222      2640,00195313      934,96301270        0,13173649       -0,04735516
  5223      2640,50244141      934,74163818        0,13108432       -0,04390128
  5224      2641,00195313      934,43353271        0,13092129       -0,04053301
  5225      2641,50268555      934,22259521        0,13040499       -0,03649614
  5226      2642,00219727      934,11267090        0,13062237       -0,03772094
  5227      2642,50268555      933,65942383        0,13043216       -0,03688722
  5228      2643,00219727      933,45874023        0,13021478       -0,03510473
  5229      2643,50292969      933,27276611        0,13032347       -0,03173735
  5230      2644,00244141      933,04071045        0,13024196       -0,02962084
  5231      2644,50195313      932,74310303        0,12972566       -0,03009497
  5232      2645,00244141      932,38464355        0,12942675       -0,03195998
  5233      2645,50195313      932,20361328        0,12937240       -0,03379737
  5234      2646,00268555      931,95727539        0,12937240       -0,03279511
  5235      2646,50219727      931,79394531        0,12934524       -0,03020493
  5236      2647,00268555      931,51727295        0,12901916       -0,02717004
  5237      2647,50219727      931,13214111        0,12866589       -0,02377253
  5238      2648,00292969      931,08630371        0,12861155       -0,02046040
  5239      2648,50244141      930,63513184        0,12872024       -0,01812192
  5240      2649,00195313      930,48046875        0,12874740       -0,01492097
  5241      2649,50268555      930,30657959        0,12850286       -0,01113561
  5242      2650,00219727      929,94830322        0,12833981       -0,00748840
  5243      2650,50268555      929,77941895        0,12855721       -0,00682057
  5244      2651,00195313      929,55310059        0,12861155       -0,00534493
  5245      2651,50268555      929,21398926        0,12847568       -0,00492716
  5246      2652,00219727      928,99920654        0,12869307       -0,00200411
  5247      2652,50292969      928,54827881        0,12825829        0,00078005
  5248      2653,00244141      928,52325439        0,12844850        0,00453804
  5249      2653,50195313      928,32818604        0,12828547        0,00631969
  5250      2654,00268555      928,02569580        0,12850286        0,00748840
  5251      2654,50219727      927,77978516        0,12833981        0,00904797
  5252      2655,00244141      927,48999023        0,12893763        0,01133066
  5253      2655,50195313      927,22381592        0,12863873        0,01547787
  5254      2656,00268555      927,03076172        0,12937240        0,01650764
  5255      2656,50219727      926,79626465        0,12872024        0,01929125
  5256      2657,00268555      926,47424316        0,12882894        0,01776094
  5257      2657,50219727      926,30273438        0,12901916        0,01784338
  5258      2658,00195313      926,12695313        0,12910067        0,01517040
  5259      2658,50268555      925,65045166        0,12942675        0,01394561
  5260      2659,00244141      925,56311035        0,12937240        0,01706425
  5261      2659,50195313      925,30395508        0,12945391        0,02046083
  5262      2660,00268555      924,87921143        0,12972566        0,02413584
  5263      2660,50219727      924,78851318        0,12958978        0,02446907
  5264      2661,00292969      924,53924561        0,12939958        0,02700342
  5265      2661,50244141      924,21685791        0,12964414        0,03059478
  5266      2662,00219727      923,98449707        0,13032347        0,03351932
  5267      2662,50268555      923,80645752        0,13037781        0,03797371
  5268      2663,00244141      923,62396240        0,13040499        0,04226067
  5269      2663,50292969      923,24493408        0,13070390        0,04543586
  5270      2664,00244141      922,96350098        0,13113867        0,04565649
  5271      2664,50195313      922,71618652        0,13132888        0,04484969
  5272      2665,00268555      922,57208252        0,13143758        0,04479370
  5273      2665,50219727      922,17169189        0,13165496        0,04479457
  5274      2666,00268555      921,93658447        0,13189952        0,04359804
  5275      2666,50219727      921,86596680        0,13211691        0,04131260
  5276      2667,00292969      921,51080322        0,13222560        0,04042275
  5277      2667,50244141      921,27978516        0,13247018        0,04092295
  5278      2668,00219727      921,03186035        0,13304080        0,04075816
  5279      2668,50268555      920,74761963        0,13285059        0,04173301
  5280      2669,00219727      920,39215088        0,13279624        0,04134160
  5281      2669,50268555      920,39508057        0,13347559        0,04039492
  5282      2670,00219727      919,89392090        0,13339406        0,04206410
  5283      2670,50195313      919,85717773        0,13380167        0,04395800
  5284      2671,00244141      919,48944092        0,13412774        0,04712974
  5285      2671,50195313      919,26135254        0,13388318        0,04829786
  5286      2672,00292969      919,19281006        0,13442664        0,04760255
  5287      2672,50244141      918,69927979        0,13467121        0,04693270
  5288      2673,00195313      918,51916504        0,13502446        0,04442693
  5289      2673,50268555      918,25689697        0,13554075        0,04370315
  5290      2674,00244141      917,99377441        0,13537772        0,04339765
  5291      2674,50219727      917,75000000        0,13551359        0,04303742
  5292      2675,00292969      917,47363281        0,13573097        0,04292702
  5293      2675,50219727      917,30895996        0,13597552        0,04006026
  5294      2676,00292969      917,06573486        0,13594836        0,04209355
  5295      2676,50268555      916,65179443        0,13611139        0,04345803
  5296      2677,00219727      916,56591797        0,13689943        0,04315286
  5297      2677,50292969      916,22387695        0,13673639        0,04354341
  5298      2678,00244141      916,06121826        0,13719833        0,04073114
  5299      2678,50195313      915,80523682        0,13744290        0,03998027
  5300      2679,00292969      915,49047852        0,13766028        0,03616498
  5301      2679,50219727      915,31585693        0,13782333        0,03404922
  5302      2680,00292969      914,93249512        0,13747007        0,03182220
  5303      2680,50219727      914,64489746        0,13785049        0,02976163
  5304      2681,00292969      914,37683105        0,13782333        0,03165606
  5305      2681,50219727      914,26135254        0,13812223        0,03207267
  5306      2682,00292969      914,16339111        0,13836679        0,03644523
  5307      2682,50244141      913,75683594        0,13836679        0,04034210
  5308      2683,00195313      913,58239746        0,13888308        0,04293056
  5309      2683,50244141      913,24932861        0,13907330        0,04398783
  5310      2684,00219727      913,06518555        0,13929068        0,04259467
  5311      2684,50195313      912,71929932        0,13953525        0,04214944
  5312      2685,00268555      912,46936035        0,13977979        0,04159166
  5313      2685,50219727      912,17211914        0,13994284        0,04125654
  5314      2686,00268555      912,03479004        0,13999718        0,04122829
  5315      2686,50292969      911,73193359        0,14010587        0,03886232
  5316      2687,00244141      911,48266602        0,14032327        0,03822279
  5317      2687,50195313      911,23181152        0,14051348        0,03632877
  5318      2688,00268555      911,08032227        0,14116564        0,03454848
  5319      2688,50244141      910,74365234        0,14102978        0,03491150
  5320      2689,00195313      910,62322998        0,14132868        0,03557987
  5321      2689,50268555      910,24572754        0,14130151        0,03789066
  5322      2690,00219727      910,13415527        0,14151889        0,03741599
  5323      2690,50292969      909,80651855        0,14143738        0,03922628
  5324      2691,00244141      909,59472656        0,14154607        0,04028372
